num_followers,num_stars,forks,num_followings,username,num_repositories,stars_received 
61,5,5,1,BrianWill,6,9
8,87,4,6,codingbelief,15,11
18,6,20,1,OGAWAHirofumi,6,81
19,358,7,56,Ci-Jie,25,28
6,11,12,13,wangpy,10,20
1,0,0,7,shiangyin,5,0
1,21,0,12,PhoebePan,20,0
73,26,0,2100,sylviapric,1,0
0,54,0,28,simpleHoChun,16,0
510,1,163,1900,superpoweredSDK,2,730
48,952,8,34,Appletone,19,50
282,0,162,0,mbientlab,17,198
6,18,9,2,Explorer09,11,22
8,84,6,2,malikid,24,9
24,21,39,2,ucxpresso,13,73
1800,36,990,5,devunwired,27,2841
80,3,297,5,mosil,16,302
3500,9,0,0,lattner,1,0
4,511,0,1,heartj,3,1
117,0,0,0,alainv,5,0
224,24,266,2,graphific,20,1886
32,42,4,17,iveysaur,16,9
2,0,0,0,jcconf-tw,0,0
9,2,2,2,icetingyu,19,7
7,6,3,0,anistarsung,9,12
3,0,0,0,rogery,3,0
2,0,0,150,blockchainwinner,2,0
0,5,0,8,wilhelmcrip,2,0
2,1,0,9,thegreatleap,1,0
5,659,1,40,urugang,18,1
10,374,0,49,bzhang443,12,1
1,1,0,1,sunalive2013,20,0
0,1,0,4,GuanjieFeng,2,0
7,6,193,116,15921483570,15,12
7,367,0,54,sweord,8,1
3,0,0,107,do-yang,1,0
8,36,0,82,zidian257,7,1
4,323,0,23,nikelius,18,0
2,23,3,7,iamsupercp,7,3
67,56,50,56,sapjax,18,299
10,1,0,229,chrook,26,0
2,2,0,3,borovan,0,0
63,512,2,612,jmiehau,13,3
46,0,0,1700,JemmaIT,1,0
12,13,0,76,louisw420,5,0
12,0,0,534,chriskeymy,0,0
28,4,9,1,j3ffyang,20,15
175,258,157,62,Aaaaaashu,13,758
59,44,2,0,nmushegian,1,0
12,1,13,0,alexzhaosheng,11,79
127,37,79,2,tcoulter,20,344
5,42,0,7,btceth,10,0
79,28,5,7,u2,17,22
1,0,0,0,BTCgulu,2,0
116,4,9,5,vladzamfir,9,44
1,2,0,0,ravesky,19,1
620,5,54,0,gavofyork,21,97
94,287,65,25,beenhero,25,218
123,232,0,0,laishua,9,0
104,160,4,67,bitkevin,18,7
228,182,139,32,hpyhacking,11,256
83,26,70,10,zhufengme,6,6
219,2200,51,25,ewangke,11,129
66,417,0,119,Yincan,26,5
49,281,3,32,yonggu,21,7
5,6,0,0,maverick,5,5
39,1,0,6,ksmurphy,0,0
83,2,28,80,yanguango,19,79
61,6,5,0,badlop,7,18
52,293,0,38,rayceli,2,5
1,3,0,0,Marloto,0,0
2,0,0,0,wurzelkuchen,1,0
59,23,0,33,leomayleomay,30,12
1,7,0,0,manuelmohr,0,0
15,3,5,0,apaikan,10,0
35,11,14,5,MatzeB,13,43
2,13,1,2,mirkow,6,4
15,30,0,24,pestefo,8,6
39,58,14,15,camillobruni,23,39
29,8,11,0,core-code,9,76
19,66,21,21,nheid,6,34
10,5,0,28,GANDJUBASHKA,6,0
12,12,0,17,UnylyyPadavan,11,0
9,12,0,24,FANTOM007,10,0
14,8,0,30,DagerPunisher,15,0
15,14,0,38,Lyutsefer09,19,0
10,7,0,16,STALKER80,9,0
8,9,0,30,HenryRollick,13,0
9,10,0,20,GlazVypaL,9,0
12,8,0,16,DamnedWing,4,0
12,5,0,8,UKhKhAKhA,12,0
10,9,0,25,Stari4oK,10,0
13,15,0,33,Heiniken,25,0
18,20,0,26,3aychonok,10,0
11,8,0,24,Zhzhet,19,0
14,10,0,14,Zakat,15,0
11,5,0,18,1NightWolf1,3,0
9,8,0,17,Ayvo4ka,9,0
11,15,0,26,ChesterNimits,16,0
10,13,0,18,MlLAIIIKA,9,0
17,6,0,18,Todji,11,0
12,8,0,21,1Anastaska,18,0
16,0,0,3,LaQuiero,0,0
10,11,0,14,Miss6yka,7,0
14,18,0,18,Th3sk,17,0
1,166,0,10,jjcang,2,0
18,17,0,17,Eteriya,5,0
0,0,0,4,aneebnaeem512,0,0
1,4,0,9,pietrodev93,18,0
13,21,0,65,kuro1988,12,0
9,4,0,10,xxBARECxx,4,0
4,55,0,29,FrancescoMgl,0,0
0,0,0,5,jasonburks,12,0
1,57,0,7,rm1984,6,1
0,0,0,1,nozyqubis,1,0
6,0,0,257,lebensgunst,0,0
1,0,0,25,mjrose36,0,0
6,11,0,10,simontol,12,0
0,1,0,1,banarea,4,0
63,321,128,48,foxhound87,11,995
1,1,0,24,laoyaoshine,2,0
0,3,0,9,jltrade,3,0
0,3,0,7,longhua68,5,0
2,95,0,9,GambleMcCown,16,1
14,77,5,84,spleennooname,12,32
13,1400,0,27,santoshgistto,22,0
12,81,1,106,rohan-paul,23,0
0,3,0,9,Caique167,1,0
3,12,0,12,mirk-io,4,0
10,642,0,26,dgmills914,16,0
3,15,6,3,homen3,9,10
46,40,105,16,gioblu,18,901
29,75,21,4,delfrrr,25,230
1,1,0,1,mikiubo,4,1
13,60,16,19,joaocosta,13,22
154,5,324,6,xviniette,17,3057
442,206,1304,0,yusugomori,21,2599
28,16,19,15,chazomaticus,22,104
104,51,199,20,SarvagyaVaish,30,722
15,46,0,0,IceOnFire,19,0
3,10,8,1,lviggiani,2,23
13,233,36,7,ngduc,24,237
12,47,7,4,paolorovella,18,35
3,16,3,3,rustomax,5,51
17,288,1,29,sarovin,25,8
16,290,5,4,arthow4n,20,16
2,1,0,1,aaron--,4,1
80,140,67,45,AndreaOrru,26,1177
10,164,1,9,jakemor,22,7
32,517,53,32,ejensen,11,84
51,11,0,0,hannahmbanana,9,1
376,12,320,0,wojzaremba,26,814
42,14,0,8,Gricha,13,0
8,8,2,1,Xinchi,17,7
12,279,0,397,adiso,0,0
43,94,1,10,rahul-malik,29,18
12,1300,0,233,chenshipeng,1,0
3,52,1,11,cuongcngo,3,2
8,894,5,36,chadpod,9,23
23,783,0,219,CavalcanteLeo,28,0
6,10,0,56,danielkong,21,1
5,238,0,18,meanevo,5,10
84,905,0,69,wilsonminer,5,11
4,58,3,13,wickwirew,2,20
167,17,0,3,garrettmoon,17,0
206,76,630,4,chiahsien,22,3641
16,56,0,22,gabra,0,0
19,1000,0,205,wangguan1,17,0
16,215,8,15,GuoLuchuan,6,33
19,1800,0,45,MarvinNazari,28,0
7,249,0,24,ernesto,17,0
26,0,0,878,silverbob65,0,0
40,1,0,182,liamghilardi,8,0
2,61,0,70,tonthatvinh,21,0
456,81,0,1200,alicaglayan,3,12
62,1,0,156,tafhimul,3,0
140,3,90,443,bearofbear,11,68
12,289,0,174,atesadam,3,0
142,337,17,177,limingyang2012,22,38
439,31,0,3,appleguy,4,0
16,105,0,11,eanagel,7,1
173,143,47,129,dstnbrkr,17,524
227,20,0,13,kimon,6,0
583,120,740,8,cwRichardKim,27,8820
23,12,69,7,taycaldwell,17,155
26,260,1,14,sansmischevia,29,3
58,94,1,90,ericnakagawa,22,1
2,8,2,43,BenYeh16,11,0
7,0,0,121,iAbhardwaj,0,0
8,38,1,221,rohan-singh,18,1
4,332,0,30,macistador,3,0
3,156,0,16,yjf2011,1,0
118,48,70,9,kazunori279,17,259
124,48,1,179,HamzaElgarrab,13,24
26,671,0,85,songyunlu,10,8
77,75,1,14,hedywings,20,10
77,532,48,94,hungys,19,102
29,37,0,8,aditya,17,9
14,472,0,13,Wing,2,0
4,416,0,4,tjsongzw,25,0
6,15,0,16,w4a2y4,4,0
20,27,4,38,chris930921,25,5
1,171,0,88,kemditkb,13,0
4,84,0,13,kweisamx,29,0
14,8,1,202,CaeserNieh,23,1
0,10,0,7,york730,0,0
6,32,0,25,Ethonwu,10,0
0,0,0,12,fahd2020,0,0
2,56,0,20,leonstrife,4,0
3,129,0,15,darkmfj,13,0
11,230,5,19,javaok1987,21,5
35,155,1,7,kako0507,12,10
8,149,9,46,kangchihlun,12,21
0,0,0,1,a38223500,3,0
7,24,1,5,rcwangtw,27,1
6,0,0,15,junior-g,8,0
0,11,0,11,L98222006,6,0
1,1,0,17,MrStaf,12,0
0,1,0,1,opo2000tw,8,0
1,20,0,16,biggerkyle,0,0
5,48,0,41,ryan-farmer,5,0
17,82,4,72,tingfeng-key,15,5
0,25,0,9,allenstyle,5,0
15,173,1,16,ellis-wu,26,3
0,12,0,3,desertpunk12,13,1
3,43,1,25,joseewu,10,2
3,101,0,28,importfmt,6,0
2,406,1,24,springleng,11,15
5,167,0,25,rockdean,1,0
683,23,3,1,Mrzeron,11,5
497,3,1881,0,JamesNK,8,4930
13,0,1,0,nadyaA,12,1
76,38,73,9,mreid,22,218
1200,62,5239,3,nolimits4web,9,14685
621,27,23,17,MilanAryal,16,70
26,13,0,15,dora0825,13,0
197,33,80,23,katydecorah,30,335
528,94,159,23,abahgat,25,345
3,9,0,7,Andeeli,8,0
0,2,1,4,secretmessage,12,0
6,2,23,11,mayn,25,13
2,4,0,2,caiwenlong,16,0
7,118,0,11,mprince,17,0
27,9,6,6,m22spencer,21,49
176,20,74,6,polygonal,10,410
9,1,5,0,zjnue,30,18
52,1,50,0,Syntopia,8,441
319,2,1309,0,OpenNI,2,1423
0,0,0,1,taisantt,4,0
1,0,0,60,starkantoden,5,0
4,96,0,14,bsinky,22,9
11,11,3,16,Noslac,13,7
20,104,7,1,domrein,27,79
54,2,24,19,webr3,9,213
396,503,384,123,inspirit,9,2626
131,3,381,46,hephaest0s,7,2316
24,31,1,0,gemmakbarlow,10,12
46,91,5,17,ghaida,20,8
0,3,0,13,Moh246810,4,0
7,26,1,60,furkanedu,28,0
0,0,0,4,Moerius,27,0
8,0,37,0,Scentsome,14,17
1,31,0,7,cc20101001,12,1
16,29,3,15,martinlindelof,6,42
32,25,5,6,blackdog66,13,49
33,58,0,25,stickupkid,9,15
20,45,14,25,alijaya,30,35
0,2,0,15,aghagon2000,11,0
18,17,32,4,ianxm,12,181
13,12,2,8,zarate,9,19
428,27,652,0,mikechambers,30,2007
1,36,0,8,soslow4u,1,0
2,58,0,36,antwgames,0,0
23,584,0,460,TalaatMagdy,12,3
15,223,0,47,741zxc606,19,0
13,16,1,30,cocodevienne,11,4
3,82,0,47,IlmadEddine,1,0
1,0,0,19,ChloeLam,0,0
2,23,1,3,alexey-kolonitsky,22,0
0,0,0,1,bobbychang,8,0
2,0,1,2,alanaanderson,13,0
4,0,0,10,bluebytes60,15,0
0,0,0,1,kvjun,0,0
4,5,1,6,VennoFang,15,0
0,1,0,6,pRoy24,14,3
8,100,1,31,JianJiao,19,3
2,0,0,1,nihao0818,8,2
4,1,1,4,jenniferhli,11,0
6,3,0,10,lianngg,5,2
4,0,0,4,danielharbor,3,0
2,12,0,2,xxbidiao,11,1
8,3,6,14,moebiuscurve,15,14
10,153,1,19,dnng,14,4
5,10,0,3,nehaa,2,0
2,0,0,3,lizheng90,12,0
11,38,3,52,lloyddsilva,21,3
2,2,0,2,MrikCMU,3,0
2,4,1,1,mangobin,6,0
4,4,0,6,haoyuche,1,1
24,14,10,42,wangxiao1254,5,22
24,107,0,24,guanlun,29,15
19,144,1,30,Minzc,18,3
9,144,7,25,goog,8,9
7,43,0,19,EagletJhang,12,0
14,13,11,4,mike-fabian,13,28
42,67,2,38,ddmbr,23,12
5,3,2,6,bobbledavidson,12,0
20,2,0,20,Liongrass,5,0
140,24,66,5,petercollingridge,20,239
137,0,244,0,epibook,1,323
16,19,1,0,mark-ignacio,26,16
23,82,0,4,lifehome,13,1
2,0,0,0,conandooley,1,1
20,49,1,13,gilbertwat,25,1
11,220,14,7,kk17,28,14
377,87,106,10,arshaw,5,828
98,5,260,1,jay0lee,18,1483
2,1,0,1,jkingxt,6,0
1,0,0,0,Tangent-Chang,8,0
4,28,0,6,EnGassa,13,0
2,1,1,0,vivenkat,3,3
3,0,0,0,srklonaris,2,0
1,1,0,0,ruiqinl,6,0
3,0,2,0,vuppugandla,6,0
1,1,0,2,QihaoZhu,2,0
3,7,1,1,QiHaoBao,21,1
1,0,0,0,ptakos,6,0
1,0,0,0,maggielu91,2,0
3,0,0,0,mingqi830,2,0
2,0,0,0,ltanady,10,4
1,2,0,0,rawrrence,7,0
18,15,6,11,jokr,10,11
2,0,0,0,ohanematsu,3,0
2,3,6,0,juanchel,17,8
9,0,7,0,JoaoDiogoFalcao,5,0
1,47,0,3,likso,11,0
7,45,0,4,grivan,7,1
2,2,1,1,gautammadaan,15,1
1,0,1,5,grahamdaley,8,0
54,57,0,279,ahousley,4,0
8,30,4,11,iamfionn,27,4
1,1,1,11,bx1111,6,0
2,0,0,1,darshanasivakumar,4,0
0,7,0,6,bonnemai,1,0
0,29,0,4,rodriguez90,1,0
1,0,0,2,zaclz,2,0
10,28,2,10,hardingnj,24,6
0,0,0,4,taksunghun,0,0
0,0,0,6,noahwalugembe,0,0
2,16,4,4,Tannz0rz,3,18
1,26,0,2,israelins85,11,0
10,41,4,8,sierdzio,12,17
7,117,13,14,buzzySmile,11,34
2,107,0,24,iamfreecoder,0,0
1,120,3,16,shigmas,12,8
83,688,18,29,missdeer,26,41
3,265,1,10,nattster,23,2
0,2,0,1,smikheiev,4,1
0,54,0,2,kuanyen,3,0
23,27,34,0,stereomatchingkiss,18,60
9,46,3,17,adolby,12,8
17,225,59,8,Larpon,27,158
12,49,15,15,sebastian-philipp,16,44
17,23,16,8,oKcerG,12,66
33,503,6,41,foray1010,13,38
9,1,0,0,kbfl-campaign,6,0
5,8,5,11,Murazaki,26,13
0,48,0,18,qq1134993111,1,1
9,16,11,3,igormironchik,14,41
0,1,0,2,loulanweiui,1,0
1,2,0,1,qiming3m,4,0
0,21,0,2,fro0m,27,0
6,60,0,5,romshark,7,10
2,5,2,5,kenchan13,8,0
5,638,0,8,WaltPurvis,11,0
6,311,0,24,luccasmaso,3,1
2,26,0,6,maxwindiff,4,2
1,286,0,22,rfar,3,0
6,375,0,11,jianfang,11,0
0,0,0,1,mtw75,0,0
2,11,1,5,eckertj,7,3
0,1,0,1,jeremybastin1207,3,0
0,0,0,11,Natomx1,0,0
4,0,0,3,Zebiolo,5,0
0,13,0,5,lukejee,26,0
1,21,1,6,spatialdude,3,9
0,45,0,14,ttarnogrodzki,11,1
0,18,0,2,wubinbin,1,0
9,126,1,14,marco-piccolino,14,1
0,45,0,4,majidkamali1370,2,1
35,146,0,6,teddychan,7,0
17,43,25,1,peterdotjs,12,126
2,0,0,0,e-fever-ltd,0,0
10,42,7,3,diro,13,13
3500,91,1922,25,miloyip,20,7293
10,343,0,30,alxbrd,23,0
2,0,0,0,sam0737b,0,0
9,9,10,3,JKSH,6,43
1,4,1,7,ikadesign,5,0
5,1,0,84,elbeg,7,0
28,40,3,30,brunnogomes,3,1
0,10,0,21,infothailand,5,1
4,1,0,9,jamissonfreitas,6,0
3,3,0,7,matheuslins,18,1
1,1,0,93,nandamx,0,0
14,289,0,48,meiralins,22,1
6,7,0,27,StepOrStop,3,0
1,6,0,6,loveinbox,25,3
104,10,0,1100,Icons8-Team,0,0
1,29,2,15,Hoskiss,9,0
71,408,0,2100,Alive-AttemptTheLifeGangHouse,21,2
12,45,1,172,subasish,21,3
9,50,2,13,wsacin,15,6
3,10,1,13,AsaK,13,5
252,2800,24,202,osantana,23,211
7,33,1,10,gfreivasc,20,3
14,492,2,12,victorfsf,12,14
68,41,1,29,gtsalles,27,4
3,2,6,4,arineto,27,5
4,6,5,8,saeedsq,2,20
6,24,0,6,ivensrocha,17,5
9,27,0,5,ericbbraga,6,2
24,1,0,70,eBangali,10,0
22,173,11,41,hugobrilhante,9,26
85,362,20,123,raelmax,30,61
17,323,0,70,pauloromeira,21,2
4,49,0,3,luizbraga,15,2
23,26,29,229,jparicka,26,194
31,15,30,12,carolinabigonha,3,71
20,109,9,20,Tiago-Lira,13,19
20,0,2,0,nicysneiros,18,13
40,5,6,0,timbray,9,10
19,38,1,6,saintsal,22,6
10,26,2,1,hihayk,16,29
18,618,5,24,fabid,22,26
6,0,0,0,matheusespanhol,3,1
113,43,134,41,alexmic,20,1013
89,23,7,0,hpk42,9,18
184,43,743,4,ferventdesert,17,1572
44,359,51,136,orige,14,145
13,18,15,0,fellowshipofone,14,4
19,105,0,23,caique-lima,11,0
22,284,2,22,x8lucas8x,14,0
18,80,3,67,WesleyBatista,16,3
77,21,249,6,bernardopires,9,772
66,0,178,0,heineman,8,359
50,26,69,14,criccomini,25,62
40,95,24,17,luizbafilho,25,145
2200,191,57,2,qiangxue,7,397
13,177,12,10,keanyc,30,16
94,19,97,24,dreyacosta,24,515
16,298,1,47,mudream4869,23,3
2,14,1,3,alan23273850,18,0
85,120,12,36,ETBlue,25,38
23,84,1,51,hanhanW,7,2
0,2,0,2,lavicle,2,0
1,19,2,3,SoluMilken,19,10
2,1,1,2,geniusturtle6174,4,4
39,28,0,20,yesray0216,12,7
7,11,0,13,henry8527,17,5
9,12,0,15,rareone,14,0
18,244,0,34,geniustanley,21,3
7,3,0,11,HsinNan123,2,0
5,47,0,8,andyw330,7,0
0,4,0,9,ridd1er,2,0
2,36,0,15,tingyaohsu,7,0
6,0,0,12,chellechia,14,0
8,218,4,48,hank1258,30,0
5,18,0,4,skyle0115,17,1
24,52,11,10,afg984,22,105
7,20,3,11,telgniw,11,2
14,160,0,138,HappyStorm,25,0
0,1,0,8,LilChou,8,0
10,152,0,7,unlin,1,0
3,5,0,17,ChanYiLin,8,0
0,0,0,43,onebule,2,0
3,29,0,7,jamlight,0,0
18,203,1,42,sghgh1996,18,8
0,1,0,1,cuq,2,1
0,0,0,23,MissPeggy0211,2,0
1,42,0,1,titaneric,11,1
1,21,0,34,gaohongle,4,0
0,22,1,6,fanggaofeng2017,16,1
2,0,0,18,yishengzhishui,22,0
4,132,0,6,rawbin-,30,0
1,0,0,23,gyblack,1,0
1,0,0,9,junyanwang77,1,0
5,442,0,21,philosophercode,29,0
1,0,0,22,ak6610,0,0
8,113,2,26,itsneo,5,1
1,0,0,22,stonpine123,0,0
21,205,1,99,RayJune,23,12
4,461,0,26,wuchang1123,22,0
1,2,0,9,TriangularCell,5,0
4,0,0,9,chunlaw,15,3
1,2,0,35,yangjitang77,22,0
11,0,0,84,stephanphysio,0,0
1,0,0,3,Chrisshun,0,0
5,5,0,10,JimmyHowe,18,0
1,0,0,21,Karlkarlk,0,0
0,23,0,2,akkiverma,2,0
2,1,0,8,dingkunpeng,7,0
5,234,0,25,weimi,7,2
45,1,13,6,meistudioli,19,52
6,0,3,64,suilu,22,0
13,76,3,9,weilonge,30,24
9,0,0,0,jfkthame,12,0
7,6,4,2,marty5499,26,6
3,12,0,15,AceChenX,0,0
36,28,9,1,kyoshino,16,16
13,246,0,23,leedan77,18,3
6,64,8,5,GaryniL,27,27
1,3,0,1,Lynn19931205,8,0
1100,22,6,35,timbl,12,24
31,92,2,0,ingramchen,7,10
55,28,1,4,jlebar,30,8
20,29,4,4,tzulitai,25,5
11,165,0,0,jnlin,19,7
4,9,0,0,tony810430,7,0
136,23,31,2,yvchen,9,59
933,102,8,31,rednaxelafx,12,26
124,873,126,13,enginebai,10,829
1,47,1,0,RealWei,7,2
1500,1100,3092,60,iissnan,28,10039
190,59,14,16,mukiwu,20,25
9,7,8,0,coquelicot,18,24
24,41,3,18,silverneko,27,18
0,0,0,30,lunixc128,0,0
13,202,6,24,mmx900,14,7
7,16,1,8,wind0204,7,4
62,31,72,16,mysticfall,7,131
3,8,0,1,kyano,5,0
248,17,1386,1,jhy,4,5097
1,7,0,0,jswlinux,4,3
27,0,43,0,choehwanjin,7,100
6,305,0,95,crazyqipython,20,0
3,164,0,26,hugoinperson,10,5
1,29,0,16,brian-zhao,12,0
4,4,0,11,mohanprasadgutta,6,2
10,129,3,11,chihaoyo,29,6
4,34,0,20,nightheronry,25,1
1,32,0,5,zealancer,0,0
7,763,0,10,scttmthsn,0,0
0,3,0,3,matin5,3,0
6,440,4,50,croqaz,22,12
6,0,0,216,henzeeme,1,0
53,65,6,50,rlafuente,30,6
0,6,0,8,aelcenganda,1,0
0,0,0,2,FriederUhlig,1,0
13,0,0,322,Rakhimjon,6,0
19,190,0,378,DavidFirester1,20,0
14,433,2,51,allenlinli,29,14
1,2,0,2,mslin,3,0
0,7,0,10,hybridlink,3,0
2,4,0,6,tswenja,4,2
36,32,39,5,umitanuki,19,291
29,611,0,0,kylefinley,24,0
393,9,0,0,TimToady,5,0
81,4,9,0,crucially,4,162
58,924,18,86,aero,7,48
3,107,0,178,Shippable-ls,13,1
9,302,4,271,brotzeit,17,46
1,0,0,9,Lauralima12,0,0
4,266,0,9,mathsniper,7,1
2,0,0,222,anett87,0,0
0,0,0,2,JcMirandaG,0,0
1,1,0,7,matextrem,12,0
8,63,0,31,BrookZhao,19,0
27,55,1,55,jwineman,3,0
0,0,0,1,snooopx,2,0
20,2,9,55,jaehyeon-kim,25,15
0,0,1,1,chedgehog,2,0
5,178,0,53,kyofight,6,0
27,58,4,50,afranke,6,0
3,4,0,3,rlecellier,12,1
9,56,2,38,joelrebel,27,3
20,8,5,4,Cybernetic1,30,38
5,36,0,4,iravan,4,0
14,991,0,120,jouty,2,2
104,2900,13,394,simonmysun,24,9
8,534,0,34,bydooweedoo,14,8
4,2,1,1,fheslouin,4,1
12,6,0,74,DevOsamaMohamed,0,0
53,1200,0,650,juliozuppa,25,0
22,184,57,414,bharathibtch,13,15
2,96,0,24,hungcao181,11,1
4,31,0,5,memic84,17,0
74,3200,0,1500,hemersonvianna,5,0
3,237,0,20,ke4nec,13,0
9,148,4,85,Liyuk,22,3
2,4,0,3,Toniob,4,2
4,37,10,3,henryykt,10,6
32,109,4,72,dmaphy,20,4
14,28,39,4,microtony,15,71
25,0,0,1,hermanventer,1,0
22,8,0,0,NTillmann,5,0
347,21,106,0,ongardie,29,564
16,43,70,7,PiotrDabkowski,12,514
5,7,1,0,hnfong,10,9
27,33,46,0,zzzsochi,25,152
114,318,129,36,nto,6,675
17,282,0,39,simonpang,4,4
52,24,17,3,alicial,17,61
5,69,0,0,stevenchan,10,6
17,136,0,24,jzzocc,4,1
23,105,0,7,victorlamhk,0,0
8,144,0,24,riddleling,8,2
74,132,92,16,cparnot,22,1643
126,87,180,7,adamhoracek,5,967
84,198,174,30,amro,14,966
62,1300,0,34,lldong,10,20
3,17,0,0,seanhotw,5,1
4,345,0,4,XMLSDK,15,3
2,8,0,4,ignitiontester,2,0
12,14,70,0,erinata,13,243
5,28,2,6,hkmung,2,1
17,55,26,2,seanho,29,163
2,5,0,21,hungsing92,20,1
8,51,0,22,mgiagante,26,2
109,122,50,45,freels,27,355
12,110,0,185,tho1,10,0
0,5,0,7,shakil080,1,0
5,41,0,18,gnowk,6,4
0,2,0,37,piyomaru,0,0
6,66,8,218,GaneshKumarSelvam,20,18
8,116,0,241,WintonTalks,5,4
2,0,0,5,mindlogicsolution,0,0
7,236,0,22,mahmutacar,7,0
2,1,9,4,adarshvcdev,4,12
1,5,0,13,malikj,12,0
54,1100,1,553,Carnival7,13,2
0,42,0,4,milesmarkstein,5,0
4,426,0,34,Digiogior,30,0
4,0,0,7,kanwaraakash1992,0,0
4,59,1,60,nemanjavlahovic,14,0
0,2,0,12,srinathp90,12,0
6,39,5,16,enkhee-Osiris,13,3
5,423,1,50,tolgaarikan,4,11
4,0,0,11,sanketra,6,0
7,253,1,82,mihaicris,12,1
0,3,0,7,whisky87,11,0
2,4,0,9,KarthikSankar29,16,0
6,42,0,270,nguyen-gia,0,0
12,53,0,277,nguyengiabk,17,0
0,23,0,7,sureshynunc,13,0
3,0,0,53,zhuruichristina,1,0
8,15,0,352,luhui1669,30,0
12,21,0,203,0x0007de,9,0
28,2100,10,282,Emasoft,7,35
41,1400,118,207,sopig,26,196
10,552,1,63,Ta0ge,5,1
0,0,0,2,rohanYoco,1,0
140,1300,679,243,kewlbear,18,1833
6,154,0,26,Nexus7,24,2
4,355,0,57,massifor,11,0
0,0,0,43,pinkcity699,2,0
0,0,0,2,krystalki,1,0
9,1,0,151,johanwieringh,4,0
28,237,0,45,satgi,12,1
48,6200,0,514,inzan,22,0
6,116,0,11,BurtKim,27,0
2,15,0,7,jamelcn,3,0
9,94,10,9,james34602,13,39
1,10,0,5,Ladon777,8,0
9,393,3,63,rajanbalana,10,5
0,0,0,1,myself3,0,0
0,0,0,2,yaukafai,0,0
145,66,286,1,RolandasRazma,27,1450
296,65,421,2,chen3feng,15,902
15,4,0,0,leporo,6,3
294,11,1140,0,kamens,17,7707
179,84,529,19,davidhalter,19,6091
15,33,23,2,benliles,23,60
14,192,0,119,kaola,17,0
4,4,0,13,danielhitome,3,0
6,91,1,1,warenix,15,2
0,0,0,13,DuncanNaves,3,0
0,6,0,2,hgarg13,4,0
17,250,3,35,poulikov,14,8
34,3400,0,404,manojjsm,16,2
5,39,0,33,BrewCoffeeSplash,19,0
117,144,179,12,LisaDziuba,10,3770
191,2,372,0,certsocietegenerale,7,1426
28,1,42,0,fabrimagic72,2,189
131,3,520,10,swisskyrepo,6,1464
42,114,105,5,alpha1e0,6,152
98,4,218,7,secgroundzero,3,1750
136,2,257,0,giMini,14,774
153,0,213,5,danielbohannon,5,810
80,18,527,2,first20hours,4,1265
443,78,605,8,ethicalhack3r,18,1901
4,37,0,3,WallaceChan,1,0
23,7,55,1,cybermaggedon,24,98
3,1,0,0,stevenlei,1,0
110,288,134,18,thomaspatzke,22,309
299,228,106,12,exp-sky,13,136
31,91,136,3,grt1st,3,259
66,39,169,7,log0,29,298
14,105,10,25,morganfeeney,2,89
38,91,21,15,mangix,26,112
6,98,36,0,jbkuczma,30,88
24,24,15,1,zhangxin840,23,171
0,6,0,5,hanwuji99,17,0
1,16,0,6,lvyaoo,3,0
10,0,0,234,ioljok1988,0,0
9,167,1,14,ericzhong,11,2
4,3,0,69,mumbaiflora,3,1
0,1,0,1,servolet,1,0
290,5,672,4,memect,6,1759
409,18,582,8,hackappcom,12,1587
89,18,163,2,gfto,16,365
21,167,24,1,c3c,24,35
7,0,70,0,aquila-dev,8,17
57,13,170,0,n0wa11,7,529
4,0,21,0,usumfabricae,9,8
674,12,313,0,botherder,25,1626
88,1100,5,116,adepasquale,26,8
44,5,162,2,pjlantz,5,394
90,14,13,0,OESF,15,214
92,17,2,6,thimbl,10,19
7,112,1,1,yorickchan,12,4
1,1,3,0,gongzhq,1,4
31,432,14,39,FiNGAHOLiC,18,50
3,0,0,0,prereality,1,0
1,1,0,1,ryouto,1,1
5,45,0,5,allenchankl,5,0
13,65,5,8,coolcodr,24,7
18,7,0,219,ytadventure,9,6
11,1,2,0,asdsteven,12,4
64,69,704,4,cgross,22,2747
684,0,3153,0,douglascraigschmidt,11,1230
0,0,0,2,dondon8,0,0
4,32,0,14,luciferYu,7,2
25,3,0,25,LangZhai,8,5
11,61,0,18,foundy,29,0
9,13,0,14,JunyoungJang,6,0
18,33,1,572,dcofosho,17,0
25,6,0,41,booboy,21,0
11,31,0,12,DarrenLuo,3,0
13,0,0,15,Gjac,3,0
9,1,0,12,booleanoid,3,1
26,3,0,48,YuiM,11,0
8,4,0,22,DejanLe,29,0
15,7,0,6,stmapman7,11,0
2,3,0,4,soulbreak,2,0
10,36,17,0,evpo,16,148
4,64,0,11,Mirppc,3,0
45,36,43,14,korcankaraokcu,8,496
9,7,12,10,Faster3ck,6,67
3,12,0,1,aschuch247,0,0
18,23,2,5,Aldrog,29,8
289,341,13,7,iBelieve,30,102
6,1,0,4,joelcorey,5,0
8,14,0,42,JokingLove,18,0
33,335,0,205,tonykevin,3,4
8,0,0,2,choisington,1,0
17,63,0,77,nurullahisik,15,0
8,1,0,13,abprash,13,0
5,0,0,6,RinatB2017,4,1
39,14,0,42,pldrake26,7,1
15,27,1,26,tulioc,21,1
3,0,0,9,sufita,3,0
29,8,2,28,jcchv,10,3
17,23,42,42,InternalError503,22,74
67,287,3,70,plfiorini,25,5
37,133,215,0,nickola,8,662
